,Date -Sampled-,Sample Site,Mod-ASP,ASP -ug/g-,County,Sample Type,Latitude,Longitude,Zone
1,2000-11-17,"Humboldt County, OFFSHORE",,10.0,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
2,2000-11-17,"Humboldt County, OFFSHORE",,9.2,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
3,2000-11-17,"Humboldt County, OFFSHORE",,2.6,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
4,2000-11-17,"Humboldt County, OFFSHORE",,10.0,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
5,2000-11-17,"Humboldt County, OFFSHORE",,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
6,2000-11-17,"Humboldt County, OFFSHORE",<,1.0,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
7,2000-11-17,"Humboldt County, OFFSHORE",,1.1,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
8,2000-11-17,"Humboldt County, OFFSHORE",,3.8,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
9,2000-11-17,"Humboldt County, OFFSHORE",,7.8,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
10,2000-11-17,"Humboldt County, OFFSHORE",,4.8,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
11,2000-11-17,"Humboldt County, OFFSHORE",,15.0,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
12,2000-11-17,"Humboldt County, OFFSHORE",,14.0,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
13,2000-11-17,"Humboldt County, OFFSHORE",,5.2,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
14,2000-11-17,"Humboldt County, OFFSHORE",,5.2,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
15,2000-11-17,"Humboldt County, OFFSHORE",,4.9,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
16,2000-11-17,"Humboldt County, OFFSHORE",,3.8,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
17,2000-11-17,"Humboldt County, OFFSHORE",,9.8,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
18,2000-11-17,"Humboldt County, OFFSHORE",,11.0,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
19,2000-11-17,"Humboldt County, OFFSHORE",,18.0,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
20,2000-11-17,"Humboldt County, OFFSHORE",,11.0,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
21,2002-03-15,"Half Moon Bay, offshore",<,1.0,San Mateo,"Crab, Dungeness, viscera",37.4976,-122.5406,
62,2005-06-09,Morro Bay,<,1.0,San Luis Obispo,"Crab, Dungeness, viscera",35.33,-120.85,
63,2005-06-09,Morro Bay,<,1.0,San Luis Obispo,"Crab, Dungeness, viscera",35.33,-120.85,
79,2010-11-02,Santa Barbara Point,,102.0,Santa Barbara,"Crab, Dungeness, viscera",34.39535,-119.701585,
80,2010-11-08,"CDFG Trawl Block 447, Bolinas",<,2.5,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
81,2010-11-08,"CDFG Trawl Block 447, Bolinas",,12.0,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
82,2010-11-08,"CDFG Trawl Block 447, Bolinas",<,2.5,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
83,2010-11-08,"CDFG Trawl Block 447, Bolinas",,8.7,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
84,2010-11-08,"CDFG Trawl Block 447, Bolinas",,3.3,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
85,2010-11-08,"CDFG Trawl Block 447, Bolinas",<,2.5,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
86,2010-11-08,"CDFG Trawl Block 431, Bodega",,3.8,Marin,"Crab, Dungeness, viscera",38.234676,-123.104345,
87,2010-11-08,"CDFG Trawl Block 431, Bodega",<,2.5,Marin,"Crab, Dungeness, viscera",38.234676,-123.104345,
88,2010-11-08,"CDFG Trawl Block 431, Bodega",,4.6,Marin,"Crab, Dungeness, viscera",38.234676,-123.104345,
89,2010-11-08,"CDFG Trawl Block 431, Bodega",,2.7,Marin,"Crab, Dungeness, viscera",38.234676,-123.104345,
90,2010-11-08,"CDFG Trawl Block 431, Bodega",,19.0,Marin,"Crab, Dungeness, viscera",38.234676,-123.104345,
91,2010-11-08,"CDFG Trawl Block 431, Bodega",,3.7,Marin,"Crab, Dungeness, viscera",38.234676,-123.104345,
92,2010-11-08,"CDFG Trawl Block 448, Drakes",<,2.5,Marin,"Crab, Dungeness, viscera",37.903641,-122.924816,
93,2010-11-08,"CDFG Trawl Block 448, Drakes",<,2.5,Marin,"Crab, Dungeness, viscera",37.903641,-122.924816,
94,2010-11-08,"CDFG Trawl Block 448, Drakes",<,2.5,Marin,"Crab, Dungeness, viscera",37.903641,-122.924816,
95,2010-11-08,"CDFG Trawl Block 448, Drakes",,2.5,Marin,"Crab, Dungeness, viscera",37.903641,-122.924816,
96,2010-11-08,"CDFG Trawl Block 448, Drakes",<,2.5,Marin,"Crab, Dungeness, viscera",37.903641,-122.924816,
97,2010-11-08,"CDFG Trawl Block 448, Drakes",<,2.5,Marin,"Crab, Dungeness, viscera",37.903641,-122.924816,
98,2010-11-08,"CDFG Trawl Block 448, Drakes",<,2.5,Marin,"Crab, Dungeness, viscera",37.903641,-122.924816,
99,2010-11-08,"CDFG Trawl Block 439, Pt Reyes",<,2.5,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
100,2010-11-08,"CDFG Trawl Block 439, Pt Reyes",<,2.5,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
101,2010-11-08,"CDFG Trawl Block 439, Pt Reyes",,4.1,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
102,2010-11-08,"CDFG Trawl Block 439, Pt Reyes",<,2.5,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
103,2010-11-08,"CDFG Trawl Block 439, Pt Reyes",<,2.5,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
104,2010-11-08,"CDFG Trawl Block 447, Bolinas",,20.0,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
105,2010-11-08,"CDFG Trawl Block 447, Bolinas",<,2.5,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
106,2010-11-08,"CDFG Trawl Block 447, Bolinas",<,2.5,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
107,2010-11-08,"CDFG Trawl Block 447, Bolinas",,16.0,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
108,2010-11-08,"CDFG Trawl Block 447, Bolinas",<,2.5,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
109,2010-11-08,"CDFG Trawl Block 447, Bolinas",,10.0,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,
110,2010-11-08,"CDFG Trawl Block 449, Chimney",,13.0,Marin,"Crab, Dungeness, viscera",37.898869,-123.094453,
111,2010-11-08,"CDFG Trawl Block 449, Chimney",,5.2,Marin,"Crab, Dungeness, viscera",37.898869,-123.094453,
112,2010-11-08,"CDFG Trawl Block 449, Chimney",,2.8,Marin,"Crab, Dungeness, viscera",37.898869,-123.094453,
113,2010-11-08,"CDFG Trawl Block 449, Chimney",,11.0,Marin,"Crab, Dungeness, viscera",37.898869,-123.094453,
114,2010-11-08,"CDFG Trawl Block 449, Chimney",<,2.5,Marin,"Crab, Dungeness, viscera",37.898869,-123.094453,
115,2010-11-08,"CDFG Trawl Block 449, Chimney",,6.4,Marin,"Crab, Dungeness, viscera",37.898869,-123.094453,
116,2010-11-08,"CDFG Trawl Block 449, Chimney",<,2.5,Marin,"Crab, Dungeness, viscera",37.898869,-123.094453,
117,2010-11-09,"CDFG Trawl Block 464, San Pedr",,2.8,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
118,2010-11-09,"CDFG Trawl Block 464, San Pedr",,8.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
119,2010-11-09,"CDFG Trawl Block 464, San Pedr",,12.0,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
120,2010-11-09,"CDFG Trawl Block 464, San Pedr",,2.8,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
121,2010-11-09,"CDFG Trawl Block 464, San Pedr",,21.0,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
122,2010-11-09,"CDFG Trawl Block 464, San Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
123,2010-11-09,"CDFG Trawl Block 465, Off Pedr",,2.6,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
124,2010-11-09,"CDFG Trawl Block 465, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
125,2010-11-09,"CDFG Trawl Block 465, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
126,2010-11-09,"CDFG Trawl Block 465, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
127,2010-11-09,"CDFG Trawl Block 465, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
128,2010-11-09,"CDFG Trawl Block 465, Off Pedr",,37.0,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
129,2010-11-09,"CDFG Trawl Block 466, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.572696,-122.944035,
130,2010-11-09,"CDFG Trawl Block 466, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.572696,-122.944035,
131,2010-11-09,"CDFG Trawl Block 466, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.572696,-122.944035,
132,2010-11-09,"CDFG Trawl Block 466, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.572696,-122.944035,
133,2010-11-09,"CDFG Trawl Block 466, Off Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.572696,-122.944035,
134,2010-11-09,"CDFG Trawl Block 466, Off Pedr",,6.6,San Mateo,"Crab, Dungeness, viscera",37.572696,-122.944035,
135,2010-11-09,"CDFG Trawl Block 457, Off SF",,4.2,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
136,2010-11-09,"CDFG Trawl Block 457, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
137,2010-11-09,"CDFG Trawl Block 457, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
138,2010-11-09,"CDFG Trawl Block 457, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
139,2010-11-09,"CDFG Trawl Block 457, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
140,2010-11-09,"CDFG Trawl Block 457, Off SF",,16.0,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
141,2010-11-09,"CDFG Trawl Block 456, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.738894,-122.753228,
142,2010-11-09,"CDFG Trawl Block 456, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.738894,-122.753228,
143,2010-11-09,"CDFG Trawl Block 456, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.738894,-122.753228,
144,2010-11-09,"CDFG Trawl Block 456, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.738894,-122.753228,
145,2010-11-09,"CDFG Trawl Block 456, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.738894,-122.753228,
146,2010-11-09,"CDFG Trawl Block 456, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.738894,-122.753228,
147,2010-11-09,"CDFG Trawl Block 455, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.737726,-122.587791,
148,2010-11-09,"CDFG Trawl Block 455, Off SF",,23.0,San Francisco,"Crab, Dungeness, viscera",37.737726,-122.587791,
149,2010-11-09,"CDFG Trawl Block 455, Off SF",,4.7,San Francisco,"Crab, Dungeness, viscera",37.737726,-122.587791,
150,2010-11-09,"CDFG Trawl Block 455, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.737726,-122.587791,
151,2010-11-09,"CDFG Trawl Block 455, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.737726,-122.587791,
152,2010-11-09,"CDFG Trawl Block 455, Off SF",,5.7,San Francisco,"Crab, Dungeness, viscera",37.737726,-122.587791,
153,2010-11-10,Pelican Bay,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,
154,2010-11-10,Pelican Bay,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,
155,2010-11-10,Pelican Bay,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,
156,2010-11-10,Pelican Bay,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,
157,2010-11-10,Pelican Bay,,5.1,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,
158,2010-11-10,Pelican Bay,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,
159,2010-11-10,Klamath River,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,
160,2010-11-10,Klamath River,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,
161,2010-11-10,Klamath River,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,
162,2010-11-10,Klamath River,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,
163,2010-11-10,Klamath River,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,
164,2010-11-10,Klamath River,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,
165,2010-11-10,Klamath River,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,
166,2010-11-10,Point St. George,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.770479,-124.254556,
167,2010-11-10,Point St. George,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.770479,-124.254556,
168,2010-11-10,Point St. George,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.770479,-124.254556,
169,2010-11-10,Point St. George,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.770479,-124.254556,
170,2010-11-10,Point St. George,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.770479,-124.254556,
171,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
172,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
173,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
174,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
175,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
176,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
177,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
178,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
179,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
180,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
181,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
182,2010-11-10,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
183,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
184,2010-11-10,Trinidad Head,,3.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
185,2010-11-10,Trinidad Head,,2.7,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
186,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
187,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
188,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
189,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
190,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
191,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
192,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
193,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
194,2010-11-10,Trinidad Head,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.0515,-124.15,
233,2011-10-26,"Sonoma, OFFSHORE",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.35,-125.0,
234,2011-10-26,"Sonoma, OFFSHORE",,5.7,Sonoma,"Crab, Dungeness, viscera",38.35,-125.0,
235,2011-10-26,"Sonoma, OFFSHORE",,2.8,Sonoma,"Crab, Dungeness, viscera",38.35,-125.0,
236,2011-10-26,"Sonoma, OFFSHORE",,4.9,Sonoma,"Crab, Dungeness, viscera",38.35,-125.0,
237,2011-10-26,"Sonoma, OFFSHORE",,15.0,Sonoma,"Crab, Dungeness, viscera",38.35,-125.0,
238,2011-10-26,"Sonoma, OFFSHORE",,4.3,Sonoma,"Crab, Dungeness, viscera",38.35,-125.0,
239,2011-10-26,"Sonoma, OFFSHORE",,10.0,Sonoma,"Crab, Dungeness, viscera",38.35,-125.0,
240,2011-10-26,"Sonoma, OFFSHORE",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.35,-125.0,
241,2011-10-26,"Sonoma, OFFSHORE",,8.1,Sonoma,"Crab, Dungeness, viscera",38.35,-125.0,
242,2011-10-26,"Sonoma, OFFSHORE",,6.0,Sonoma,"Crab, Dungeness, viscera",38.35,-125.0,
243,2011-10-26,"Sonoma, OFFSHORE",,9.0,Sonoma,"Crab, Dungeness, viscera",38.35,-125.0,
244,2011-10-26,"Sonoma, OFFSHORE",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.35,-125.0,
294,2012-10-25,Bodega Bay,,5.5,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
295,2012-10-25,Bodega Bay,,4.6,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
296,2012-10-25,Bodega Bay,,3.6,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
297,2012-10-25,Bodega Bay,<,2.5,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
298,2012-10-25,Bodega Bay,,240.0,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
299,2012-10-25,Bodega Bay,,19.0,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
300,2012-10-26,Fort Bragg,<,2.5,Mendocino,"Crab, Dungeness, viscera",39.427582,-123.807304,
301,2012-10-26,Fort Bragg,<,2.5,Mendocino,"Crab, Dungeness, viscera",39.427582,-123.807304,
302,2012-10-26,Fort Bragg,<,2.5,Mendocino,"Crab, Dungeness, viscera",39.427582,-123.807304,
303,2012-10-26,Fort Bragg,<,2.5,Mendocino,"Crab, Dungeness, viscera",39.427582,-123.807304,
304,2012-10-26,Fort Bragg,<,2.5,Mendocino,"Crab, Dungeness, viscera",39.427582,-123.807304,
305,2012-10-26,Fort Bragg,<,2.5,Mendocino,"Crab, Dungeness, viscera",39.427582,-123.807304,
306,2012-10-26,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
307,2012-10-26,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
308,2012-10-26,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
309,2012-10-26,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
310,2012-10-26,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
311,2012-10-26,"Del Norte County, OFFSHORE",<,2.5,Del Norte,"Crab, Dungeness, viscera",,,
312,2012-10-26,"Del Norte County, OFFSHORE",<,2.5,Del Norte,"Crab, Dungeness, viscera",,,
313,2012-10-26,"Del Norte County, OFFSHORE",<,2.5,Del Norte,"Crab, Dungeness, viscera",,,
314,2012-10-26,"Del Norte County, OFFSHORE",<,2.5,Del Norte,"Crab, Dungeness, viscera",,,
315,2012-10-26,"Del Norte County, OFFSHORE",<,2.5,Del Norte,"Crab, Dungeness, viscera",,,
316,2012-10-26,"Del Norte County, OFFSHORE",<,2.5,Del Norte,"Crab, Dungeness, viscera",,,
317,2012-10-26,Trinidad Bay,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.053113,-124.142252,
318,2012-10-26,Trinidad Bay,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.053113,-124.142252,
319,2012-10-26,Trinidad Bay,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.053113,-124.142252,
320,2012-10-26,Trinidad Bay,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.053113,-124.142252,
321,2012-10-26,Trinidad Bay,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.053113,-124.142252,
322,2012-10-26,Trinidad Bay,<,2.5,Humboldt,"Crab, Dungeness, viscera",41.053113,-124.142252,
323,2012-11-06,"CDFG Trawl Block 422, Carmet",,4.1,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
324,2012-11-06,"CDFG Trawl Block 422, Carmet",,11.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
325,2012-11-06,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
326,2012-11-06,"CDFG Trawl Block 422, Carmet",,6.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
327,2012-11-06,"CDFG Trawl Block 422, Carmet",,2.8,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
328,2012-11-06,"CDFG Trawl Block 422, Carmet",,2.8,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
329,2012-11-06,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
330,2012-11-06,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
331,2012-11-06,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
332,2012-11-06,"CDFG Trawl Block 422, Carmet",,4.1,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
333,2012-11-06,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
334,2012-11-06,"CDFG Trawl Block 422, Carmet",,7.8,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
335,2012-11-06,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
336,2012-11-06,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
337,2012-11-06,"CDFG Trawl Block 422, Carmet",,6.7,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
338,2012-11-06,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
339,2012-11-06,"CDFG Trawl Block 422, Carmet",,2.7,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
340,2012-11-06,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
341,2012-11-06,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
342,2012-11-06,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
343,2012-11-06,"CDFG Trawl Block 422, Carmet",,17.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
344,2012-11-06,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
345,2012-11-06,"CDFG Trawl Block 422, Carmet",,8.2,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
346,2012-11-06,"CDFG Trawl Block 422, Carmet",,4.4,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
347,2012-11-06,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
348,2012-11-06,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
349,2012-11-06,"CDFG Trawl Block 422, Carmet",,12.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
350,2012-11-06,"CDFG Trawl Block 422, Carmet",,3.8,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
351,2012-11-06,Bodega Bay,,20.0,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
352,2012-11-06,Bodega Bay,,23.0,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
353,2012-11-06,Bodega Bay,<,2.5,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
354,2012-11-06,Bodega Bay,<,2.5,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
355,2012-11-06,Bodega Bay,<,2.5,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
356,2012-11-06,Bodega Bay,<,2.5,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
357,2012-11-06,Bodega Bay,,2.7,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
358,2012-11-06,Bodega Bay,<,2.5,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
359,2012-11-06,Bodega Bay,,16.0,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
360,2012-11-06,Bodega Bay,<,2.5,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,
361,2012-11-13,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
362,2012-11-13,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
363,2012-11-13,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
364,2012-11-13,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
365,2012-11-13,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
366,2012-11-13,"Humboldt County, OFFSHORE",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,
367,2012-11-13,Pelican Bay,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,
368,2012-11-13,Pelican Bay,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,
